run_index,batch_id,task_id,task_type,model_key,model_id,prompt_key,claude_structure,claude_hallucination,claude_completeness,claude_token_efficiency,claude_parse_error,gpt4o_structure,gpt4o_hallucination,gpt4o_completeness,gpt4o_token_efficiency,gpt4o_parse_error,agreement_structure_diff,agreement_hallucination_diff,agreement_completeness_diff,agreement_mean_diff,agreement_exact_match,output_tokens,total_tokens,latency_s,api
3,20260815_121607,T15,statistical_reasoning,gpt-4o,gpt-4o,base_a,4,4,5,0.6679,False,5,5,5,0.7707,False,1.0,1.0,0.0,0.667,False,656,912,6.099,openai
3,20260815_121607,T15,statistical_reasoning,gpt-4o,gpt-4o,base_b,4,4,5,0.6463,False,4,5,4,0.6463,False,0.0,1.0,1.0,0.667,False,815,1306,6.861,openai
3,20260815_121607,T15,statistical_reasoning,gpt-4o,gpt-4o,base_c,4,5,4,0.6334,False,4,5,3,0.5847,False,0.0,0.0,1.0,0.333,False,935,1352,6.956,openai
3,20260815_121607,T15,statistical_reasoning,gpt-4o,gpt-4o,base_d,4,4,5,0.6486,False,5,5,5,0.7484,False,1.0,1.0,0.0,0.667,False,796,1187,6.265,openai
3,20260815_121607,T16,statistical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,4,0.6921,False,5,5,5,0.7985,False,1.0,0.0,1.0,0.667,False,523,2217,5.52,openai
3,20260815_121607,T16,statistical_reasoning,gpt-4o,gpt-4o,base_a,4,3,5,0.605,False,5,5,5,0.7562,False,1.0,2.0,0.0,1.0,False,743,1032,5.664,openai
3,20260815_121607,T16,statistical_reasoning,gpt-4o,gpt-4o,base_b,4,4,5,0.6676,False,5,5,5,0.7703,False,1.0,1.0,0.0,0.667,False,658,1182,6.332,openai
3,20260815_121607,T16,statistical_reasoning,gpt-4o,gpt-4o,base_c,4,3,5,0.6203,False,5,5,5,0.7753,False,1.0,2.0,0.0,1.0,False,631,1081,5.609,openai
3,20260815_121607,T16,statistical_reasoning,gpt-4o,gpt-4o,base_d,3,3,4,0.5192,False,4,5,4,0.675,False,1.0,2.0,0.0,1.0,False,613,1037,5.548,openai
3,20260815_121607,T17,statistical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7117,False,4,5,4,0.6609,False,0.0,0.0,1.0,0.333,False,703,2330,6.242,openai
3,20260815_121607,T17,statistical_reasoning,gpt-4o,gpt-4o,base_a,5,3,5,0.6758,False,5,5,5,0.7798,False,0.0,2.0,0.0,0.667,False,608,830,5.603,openai
3,20260815_121607,T17,statistical_reasoning,gpt-4o,gpt-4o,base_b,5,4,5,0.7104,False,5,5,5,0.7611,False,0.0,1.0,0.0,0.333,False,712,1169,5.911,openai
3,20260815_121607,T17,statistical_reasoning,gpt-4o,gpt-4o,base_c,4,4,4,0.5861,False,4,5,3,0.5861,False,0.0,1.0,1.0,0.667,False,919,1302,7.648,openai
3,20260815_121607,T17,statistical_reasoning,gpt-4o,gpt-4o,base_d,5,3,5,0.6787,False,4,5,5,0.7309,False,1.0,2.0,0.0,1.0,False,592,949,5.357,openai
3,20260815_121607,T18,code_debugging,gpt-4o,gpt-4o,wlm_hybrid_v2,3,3,2,0.4181,False,4,5,4,0.6794,False,1.0,2.0,2.0,1.667,False,588,2199,5.069,openai
3,20260815_121607,T18,code_debugging,gpt-4o,gpt-4o,base_a,5,4,5,0.7262,False,5,5,5,0.778,False,0.0,1.0,0.0,0.333,False,617,823,5.45,openai
3,20260815_121607,T18,code_debugging,gpt-4o,gpt-4o,base_b,3,4,4,0.5425,False,4,5,4,0.6411,False,1.0,1.0,0.0,0.667,False,861,1302,6.836,openai
3,20260815_121607,T18,code_debugging,gpt-4o,gpt-4o,base_c,4,3,5,0.6055,False,4,4,5,0.6559,False,0.0,1.0,0.0,0.333,False,739,1106,5.565,openai
3,20260815_121607,T18,code_debugging,gpt-4o,gpt-4o,base_d,4,3,5,0.6059,False,5,5,5,0.7574,False,1.0,2.0,0.0,1.0,False,735,1076,5.943,openai
3,20260815_121607,T19,code_debugging,gpt-4o,gpt-4o,wlm_hybrid_v2,3,5,3,0.5794,False,3,4,3,0.5268,False,0.0,1.0,0.0,0.333,False,559,2162,5.788,openai
3,20260815_121607,T19,code_debugging,gpt-4o,gpt-4o,base_a,5,4,5,0.7012,False,5,5,4,0.7012,False,0.0,1.0,1.0,0.667,False,776,974,6.508,openai
3,20260815_121607,T19,code_debugging,gpt-4o,gpt-4o,base_b,4,4,5,0.6392,False,4,5,5,0.6884,False,0.0,1.0,0.0,0.333,False,878,1311,7.139,openai
3,20260815_121607,T19,code_debugging,gpt-4o,gpt-4o,base_c,4,5,5,0.6791,False,4,5,4,0.6306,False,0.0,0.0,1.0,0.333,False,964,1323,8.237,openai
3,20260815_121607,T19,code_debugging,gpt-4o,gpt-4o,base_d,4,3,5,0.5908,False,4,5,5,0.6892,False,0.0,2.0,0.0,0.667,False,871,1204,6.81,openai
3,20260815_121607,T20,code_debugging,gpt-4o,gpt-4o,wlm_hybrid_v2,3,3,4,0.5283,False,4,5,4,0.6867,False,1.0,2.0,0.0,1.0,False,549,2182,6.205,openai
3,20260815_121607,T20,code_debugging,gpt-4o,gpt-4o,base_a,4,3,5,0.6113,False,4,1,2,0.3566,False,0.0,2.0,3.0,1.667,False,694,922,4.956,openai
3,20260815_121607,T20,code_debugging,gpt-4o,gpt-4o,base_b,4,3,5,0.5955,False,4,5,5,0.6948,False,0.0,2.0,0.0,0.667,False,825,1288,5.895,openai
3,20260815_121607,T20,code_debugging,gpt-4o,gpt-4o,base_c,4,3,5,0.6261,False,4,5,4,0.6783,False,0.0,2.0,1.0,1.0,False,594,983,5.995,openai
3,20260815_121607,T20,code_debugging,gpt-4o,gpt-4o,base_d,4,2,3,0.4582,False,4,4,5,0.6619,False,0.0,2.0,2.0,1.333,False,696,1059,5.261,openai
3,20260815_121607,T21,factual_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,4,0.6322,False,3,5,4,0.5836,False,1.0,0.0,0.0,0.333,False,947,2588,7.729,openai
3,20260815_121607,T21,factual_calibration,gpt-4o,gpt-4o,base_a,5,4,5,0.7231,False,4,5,4,0.6715,False,1.0,1.0,1.0,1.0,False,634,870,5.393,openai
3,20260815_121607,T21,factual_calibration,gpt-4o,gpt-4o,base_b,4,3,2,0.4459,False,5,5,3,0.644,False,1.0,2.0,1.0,1.333,False,835,1306,7.355,openai
3,20260815_121607,T21,factual_calibration,gpt-4o,gpt-4o,base_c,3,4,2,0.4364,False,5,5,4,0.6789,False,2.0,1.0,2.0,1.667,False,966,1363,8.077,openai
3,20260815_121607,T21,factual_calibration,gpt-4o,gpt-4o,base_d,3,4,5,0.6147,False,4,5,4,0.6659,False,1.0,1.0,1.0,1.0,False,669,1040,7.207,openai
3,20260815_121607,T22,factual_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,5,5,0.6473,False,3,4,5,0.5975,False,0.0,1.0,0.0,0.333,False,807,2452,7.848,openai
3,20260815_121607,T22,factual_calibration,gpt-4o,gpt-4o,base_a,5,5,5,0.7877,False,5,5,5,0.7877,False,0.0,0.0,0.0,0.0,True,570,810,5.208,openai
3,20260815_121607,T22,factual_calibration,gpt-4o,gpt-4o,base_b,5,5,5,0.747,False,4,5,5,0.6972,False,1.0,0.0,0.0,0.333,False,806,1281,6.96,openai
3,20260815_121607,T22,factual_calibration,gpt-4o,gpt-4o,base_c,4,5,5,0.6835,False,5,5,4,0.6835,False,1.0,0.0,1.0,0.667,False,922,1323,7.154,openai
3,20260815_121607,T22,factual_calibration,gpt-4o,gpt-4o,base_d,5,5,5,0.7714,False,4,5,3,0.6171,False,1.0,0.0,2.0,1.0,False,652,1027,6.134,openai
3,20260815_121607,T23,factual_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.605,False,3,5,4,0.605,False,0.0,1.0,1.0,0.667,False,743,2345,8.212,openai
3,20260815_121607,T23,factual_calibration,gpt-4o,gpt-4o,base_a,4,5,5,0.7045,False,4,5,3,0.6039,False,0.0,0.0,2.0,0.667,False,752,949,7.221,openai
3,20260815_121607,T23,factual_calibration,gpt-4o,gpt-4o,base_b,4,3,2,0.44,False,3,4,3,0.4888,False,1.0,1.0,1.0,1.0,False,914,1346,8.505,openai
3,20260815_121607,T23,factual_calibration,gpt-4o,gpt-4o,base_c,3,4,2,0.4456,False,5,5,5,0.7427,False,2.0,1.0,3.0,2.0,False,838,1196,17.982,openai
3,20260815_121607,T23,factual_calibration,gpt-4o,gpt-4o,base_d,4,4,4,0.5956,False,3,3,3,0.4467,False,1.0,1.0,1.0,1.0,False,824,1156,7.598,openai
3,20260815_121607,T24,causal_inference,gpt-4o,gpt-4o,wlm_hybrid_v2,2,3,2,0.3728,False,3,2,3,0.426,False,1.0,1.0,1.0,1.0,False,522,2126,5.147,openai
3,20260815_121607,T24,causal_inference,gpt-4o,gpt-4o,base_a,5,4,5,0.7196,False,5,5,5,0.7711,False,0.0,1.0,0.0,0.333,False,654,853,4.913,openai
3,20260815_121607,T24,causal_inference,gpt-4o,gpt-4o,base_b,4,5,5,0.6876,False,4,5,4,0.6385,False,0.0,0.0,1.0,0.333,False,885,1319,7.204,openai
3,20260815_121607,T24,causal_inference,gpt-4o,gpt-4o,base_c,4,5,4,0.6159,False,4,5,5,0.6633,False,0.0,0.0,1.0,0.333,False,1135,1495,10.235,openai
3,20260815_121607,T24,causal_inference,gpt-4o,gpt-4o,base_d,4,3,5,0.5868,False,4,5,3,0.5868,False,0.0,2.0,2.0,1.333,False,912,1246,9.62,openai
3,20260815_121607,T25,causal_inference,gpt-4o,gpt-4o,wlm_hybrid_v2,3,2,5,0.5045,False,3,4,3,0.5045,False,0.0,2.0,2.0,1.333,False,739,2354,6.434,openai
3,20260815_121607,T25,causal_inference,gpt-4o,gpt-4o,base_a,5,3,5,0.67,False,4,5,5,0.7215,False,1.0,2.0,0.0,1.0,False,643,853,6.027,openai
3,20260815_121607,T25,causal_inference,gpt-4o,gpt-4o,base_b,4,5,4,0.6649,False,5,5,5,0.7671,False,1.0,0.0,1.0,0.667,False,676,1121,6.503,openai
3,20260815_121607,T25,causal_inference,gpt-4o,gpt-4o,base_c,3,2,4,0.4641,False,4,4,5,0.6703,False,1.0,2.0,1.0,1.333,False,641,1012,7.595,openai
3,20260815_121607,T25,causal_inference,gpt-4o,gpt-4o,base_d,4,5,4,0.6602,False,5,5,5,0.7617,False,1.0,0.0,1.0,0.667,False,708,1053,5.552,openai
3,20260815_121607,T26,causal_inference,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,4,0.5607,False,4,5,4,0.6626,False,1.0,1.0,0.0,0.667,False,691,2276,6.287,openai
3,20260815_121607,T26,causal_inference,gpt-4o,gpt-4o,base_a,4,3,5,0.6522,False,5,4,5,0.7609,False,1.0,1.0,0.0,0.667,False,460,640,4.007,openai
3,20260815_121607,T26,causal_inference,gpt-4o,gpt-4o,base_b,3,4,3,0.509,False,5,4,5,0.7127,False,2.0,0.0,2.0,1.333,False,697,1112,6.439,openai
3,20260815_121607,T26,causal_inference,gpt-4o,gpt-4o,base_c,3,4,3,0.5414,False,3,4,4,0.5955,False,0.0,0.0,1.0,0.333,False,471,812,4.94,openai
3,20260815_121607,T26,causal_inference,gpt-4o,gpt-4o,base_d,4,3,5,0.6297,False,5,5,5,0.7871,False,1.0,2.0,0.0,1.0,False,573,888,6.055,openai
3,20260815_121607,T27,mathematical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,2,3,2,0.3658,False,3,2,4,0.4703,False,1.0,1.0,2.0,1.333,False,588,2187,5.349,openai
3,20260815_121607,T27,mathematical_reasoning,gpt-4o,gpt-4o,base_a,5,5,5,0.7303,False,5,5,4,0.6816,False,0.0,0.0,1.0,0.333,False,940,1134,8.362,openai
3,20260815_121607,T27,mathematical_reasoning,gpt-4o,gpt-4o,base_b,4,5,5,0.6906,False,4,4,5,0.6413,False,0.0,1.0,0.0,0.333,False,859,1288,6.352,openai
3,20260815_121607,T27,mathematical_reasoning,gpt-4o,gpt-4o,base_c,2,3,2,0.3451,False,4,5,3,0.5916,False,2.0,2.0,1.0,1.667,False,863,1218,16.789,openai
3,20260815_121607,T27,mathematical_reasoning,gpt-4o,gpt-4o,base_d,5,4,5,0.6709,False,4,4,3,0.5272,False,1.0,0.0,2.0,1.0,False,1048,1377,7.149,openai
3,20260815_121607,T28,mathematical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6477,False,4,3,4,0.548,False,0.0,1.0,1.0,0.667,False,804,2430,8.481,openai
3,20260815_121607,T28,mathematical_reasoning,gpt-4o,gpt-4o,base_a,5,3,5,0.6528,False,4,4,5,0.6528,False,1.0,1.0,0.0,0.667,False,763,984,5.59,openai
3,20260815_121607,T28,mathematical_reasoning,gpt-4o,gpt-4o,base_b,4,3,5,0.607,False,4,5,5,0.7081,False,0.0,2.0,0.0,0.667,False,727,1183,6.712,openai
3,20260815_121607,T28,mathematical_reasoning,gpt-4o,gpt-4o,base_c,4,3,4,0.5578,False,4,4,5,0.6592,False,0.0,1.0,1.0,0.667,False,715,1097,7.105,openai
3,20260815_121607,T28,mathematical_reasoning,gpt-4o,gpt-4o,base_d,4,3,4,0.5429,False,4,4,5,0.6416,False,0.0,1.0,1.0,0.667,False,856,1212,7.622,openai
3,20260815_121607,T29,mathematical_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,2,1,2,0.2727,False,3,1,3,0.3818,False,1.0,0.0,1.0,0.667,False,450,2045,4.602,openai
3,20260815_121607,T29,mathematical_reasoning,gpt-4o,gpt-4o,base_a,5,3,5,0.6279,False,5,5,5,0.7245,False,0.0,2.0,0.0,0.667,False,993,1183,8.233,openai
3,20260815_121607,T29,mathematical_reasoning,gpt-4o,gpt-4o,base_b,5,4,5,0.679,False,5,5,5,0.7275,False,0.0,1.0,0.0,0.333,False,965,1390,9.424,openai
3,20260815_121607,T29,mathematical_reasoning,gpt-4o,gpt-4o,base_c,4,3,5,0.6155,False,4,5,5,0.7181,False,0.0,2.0,0.0,0.667,False,663,1014,5.997,openai
3,20260815_121607,T29,mathematical_reasoning,gpt-4o,gpt-4o,base_d,5,4,5,0.6853,False,5,5,5,0.7342,False,0.0,1.0,0.0,0.333,False,906,1231,9.462,openai
3,20260815_121607,T30,scientific_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6818,False,4,4,4,0.6293,False,0.0,0.0,1.0,0.333,False,575,2147,10.165,openai
3,20260815_121607,T30,scientific_reasoning,gpt-4o,gpt-4o,base_a,4,3,4,0.5861,False,4,4,5,0.6927,False,0.0,1.0,1.0,0.667,False,520,687,7.085,openai
3,20260815_121607,T30,scientific_reasoning,gpt-4o,gpt-4o,base_b,5,4,5,0.7125,False,4,5,5,0.7125,False,1.0,1.0,0.0,0.667,False,698,1100,8.594,openai
3,20260815_121607,T30,scientific_reasoning,gpt-4o,gpt-4o,base_c,4,3,5,0.6031,False,4,4,5,0.6534,False,0.0,1.0,0.0,0.333,False,758,1086,8.148,openai
3,20260815_121607,T30,scientific_reasoning,gpt-4o,gpt-4o,base_d,4,3,5,0.6136,False,4,4,4,0.6136,False,0.0,1.0,1.0,0.667,False,677,979,6.944,openai
3,20260815_121607,T31,scientific_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7222,False,4,4,3,0.5675,False,0.0,1.0,2.0,1.0,False,639,2251,7.496,openai
3,20260815_121607,T31,scientific_reasoning,gpt-4o,gpt-4o,base_a,5,4,5,0.7529,False,4,5,5,0.7529,False,1.0,1.0,0.0,0.667,False,491,698,5.635,openai
3,20260815_121607,T31,scientific_reasoning,gpt-4o,gpt-4o,base_b,3,4,4,0.5704,False,5,5,5,0.7778,False,2.0,1.0,1.0,1.333,False,618,1060,5.867,openai
3,20260815_121607,T31,scientific_reasoning,gpt-4o,gpt-4o,base_c,4,3,5,0.6077,False,5,5,4,0.709,False,1.0,2.0,1.0,1.333,False,721,1089,7.725,openai
3,20260815_121607,T31,scientific_reasoning,gpt-4o,gpt-4o,base_d,5,4,5,0.7481,False,4,5,5,0.7481,False,1.0,1.0,0.0,0.667,False,511,853,4.719,openai
3,20260815_121607,T32,scientific_reasoning,gpt-4o,gpt-4o,wlm_hybrid_v2,5,5,5,0.7696,False,5,5,5,0.7696,False,0.0,0.0,0.0,0.0,True,662,2271,7.399,openai
3,20260815_121607,T32,scientific_reasoning,gpt-4o,gpt-4o,base_a,4,4,5,0.6908,False,5,5,5,0.7971,False,1.0,1.0,0.0,0.667,False,529,733,6.168,openai
3,20260815_121607,T32,scientific_reasoning,gpt-4o,gpt-4o,base_b,3,3,4,0.5164,False,5,5,5,0.7746,False,2.0,2.0,1.0,1.667,False,635,1074,5.622,openai
3,20260815_121607,T32,scientific_reasoning,gpt-4o,gpt-4o,base_c,4,3,4,0.5676,False,5,5,4,0.7224,False,1.0,2.0,0.0,1.0,False,638,1003,6.309,openai
3,20260815_121607,T32,scientific_reasoning,gpt-4o,gpt-4o,base_d,4,4,5,0.6916,False,5,5,5,0.798,False,1.0,1.0,0.0,0.667,False,525,864,5.373,openai
3,20260815_121607,T33,epistemic_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,4,0.5585,False,4,5,5,0.7108,False,1.0,1.0,1.0,1.0,False,709,2341,7.362,openai
3,20260815_121607,T33,epistemic_calibration,gpt-4o,gpt-4o,base_a,3,4,5,0.6309,False,5,5,5,0.7886,False,2.0,1.0,0.0,1.0,False,566,793,5.722,openai
3,20260815_121607,T33,epistemic_calibration,gpt-4o,gpt-4o,base_b,4,3,5,0.5914,False,4,5,4,0.6407,False,0.0,2.0,1.0,1.0,False,865,1327,7.756,openai
3,20260815_121607,T33,epistemic_calibration,gpt-4o,gpt-4o,base_c,3,3,3,0.4502,False,4,5,3,0.6003,False,1.0,2.0,0.0,1.0,False,782,1170,7.107,openai
3,20260815_121607,T33,epistemic_calibration,gpt-4o,gpt-4o,base_d,3,4,5,0.6283,False,5,5,4,0.733,False,2.0,1.0,1.0,1.333,False,581,943,5.609,openai
3,20260815_121607,T34,epistemic_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,3,0.5054,False,4,5,4,0.657,False,1.0,1.0,1.0,1.0,False,731,2333,7.173,openai
3,20260815_121607,T34,epistemic_calibration,gpt-4o,gpt-4o,base_a,3,4,5,0.6232,False,5,5,5,0.779,False,2.0,1.0,0.0,1.0,False,612,809,7.168,openai
3,20260815_121607,T34,epistemic_calibration,gpt-4o,gpt-4o,base_b,3,3,4,0.5115,False,4,5,3,0.6139,False,1.0,2.0,1.0,1.333,False,675,1107,7.124,openai
3,20260815_121607,T34,epistemic_calibration,gpt-4o,gpt-4o,base_c,3,4,4,0.5531,False,4,5,3,0.6034,False,1.0,1.0,1.0,1.0,False,756,1114,8.336,openai
3,20260815_121607,T34,epistemic_calibration,gpt-4o,gpt-4o,base_d,4,4,5,0.6856,False,4,5,3,0.6328,False,0.0,1.0,2.0,1.0,False,555,887,6.267,openai
3,20260815_121607,T35,epistemic_calibration,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,4,0.5592,False,4,5,5,0.7117,False,1.0,1.0,1.0,1.0,False,703,2285,6.99,openai
3,20260815_121607,T35,epistemic_calibration,gpt-4o,gpt-4o,base_a,4,4,5,0.6548,False,5,5,4,0.7052,False,1.0,1.0,1.0,1.0,False,747,924,7.095,openai
3,20260815_121607,T35,epistemic_calibration,gpt-4o,gpt-4o,base_b,4,4,4,0.6014,False,4,5,4,0.6515,False,0.0,1.0,0.0,0.333,False,773,1185,7.245,openai
3,20260815_121607,T35,epistemic_calibration,gpt-4o,gpt-4o,base_c,2,3,3,0.4131,False,4,5,4,0.6713,False,2.0,2.0,1.0,1.667,False,635,973,6.711,openai
3,20260815_121607,T35,epistemic_calibration,gpt-4o,gpt-4o,base_d,4,4,3,0.5574,False,5,5,3,0.6588,False,1.0,1.0,0.0,0.667,False,718,1030,7.556,openai
3,20260815_121607,T36,structured_analysis,gpt-4o,gpt-4o,wlm_hybrid_v2,3,3,4,0.5399,False,3,4,4,0.5939,False,0.0,1.0,0.0,0.333,False,479,2073,5.132,openai
3,20260815_121607,T36,structured_analysis,gpt-4o,gpt-4o,base_a,4,3,5,0.6123,False,4,5,4,0.6634,False,0.0,2.0,1.0,1.0,False,686,875,5.998,openai
3,20260815_121607,T36,structured_analysis,gpt-4o,gpt-4o,base_b,4,4,5,0.651,False,4,5,4,0.651,False,0.0,1.0,1.0,0.667,False,777,1201,8.232,openai
3,20260815_121607,T36,structured_analysis,gpt-4o,gpt-4o,base_c,3,4,5,0.614,False,4,5,4,0.6652,False,1.0,1.0,1.0,1.0,False,674,1024,8.268,openai
3,20260815_121607,T36,structured_analysis,gpt-4o,gpt-4o,base_d,4,3,5,0.6114,False,4,5,4,0.6623,False,0.0,2.0,1.0,1.0,False,693,1017,6.564,openai
3,20260815_121607,T37,structured_analysis,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,5,0.6412,False,4,5,5,0.7481,False,1.0,1.0,0.0,0.667,False,511,2135,4.959,openai
3,20260815_121607,T37,structured_analysis,gpt-4o,gpt-4o,base_a,4,3,5,0.6118,False,4,5,5,0.7138,False,0.0,2.0,0.0,0.667,False,690,909,5.935,openai
3,20260815_121607,T37,structured_analysis,gpt-4o,gpt-4o,base_b,3,4,4,0.5608,False,4,5,5,0.7138,False,1.0,1.0,1.0,1.0,False,690,1144,6.265,openai
3,20260815_121607,T37,structured_analysis,gpt-4o,gpt-4o,base_c,3,3,4,0.5055,False,4,5,5,0.7077,False,1.0,2.0,1.0,1.333,False,730,1110,8.533,openai
3,20260815_121607,T37,structured_analysis,gpt-4o,gpt-4o,base_d,3,3,4,0.4957,False,4,4,3,0.5452,False,1.0,1.0,1.0,1.0,False,832,1186,7.311,openai
3,20260815_121607,T38,conflicting_information,gpt-4o,gpt-4o,wlm_hybrid_v2,3,4,4,0.5707,False,5,5,5,0.7782,False,2.0,1.0,1.0,1.333,False,616,2342,5.275,openai
3,20260815_121607,T38,conflicting_information,gpt-4o,gpt-4o,base_a,5,5,5,0.7849,False,5,5,5,0.7849,False,0.0,0.0,0.0,0.0,True,583,904,4.846,openai
3,20260815_121607,T38,conflicting_information,gpt-4o,gpt-4o,base_b,5,5,5,0.7579,False,4,5,5,0.7074,False,1.0,0.0,0.0,0.333,False,732,1288,6.028,openai
3,20260815_121607,T38,conflicting_information,gpt-4o,gpt-4o,base_c,5,5,5,0.7311,False,4,5,4,0.6336,False,1.0,0.0,1.0,0.667,False,933,1415,8.361,openai
3,20260815_121607,T38,conflicting_information,gpt-4o,gpt-4o,base_d,5,4,5,0.7146,False,5,5,5,0.7656,False,0.0,1.0,0.0,0.333,False,685,1141,7.495,openai
3,20260815_121607,T39,conflicting_information,gpt-4o,gpt-4o,wlm_hybrid_v2,4,5,5,0.7439,False,3,5,3,0.5845,False,1.0,0.0,2.0,1.0,False,529,2211,5.472,openai
3,20260815_121607,T39,conflicting_information,gpt-4o,gpt-4o,base_a,5,4,5,0.7316,False,4,5,4,0.6794,False,1.0,1.0,1.0,1.0,False,588,865,10.445,openai
3,20260815_121607,T39,conflicting_information,gpt-4o,gpt-4o,base_b,4,4,5,0.6827,False,5,5,5,0.7877,False,1.0,1.0,0.0,0.667,False,570,1082,6.661,openai
3,20260815_121607,T39,conflicting_information,gpt-4o,gpt-4o,base_c,3,3,4,0.5137,False,4,5,4,0.6678,False,1.0,2.0,0.0,1.0,False,657,1095,6.63,openai
3,20260815_121607,T39,conflicting_information,gpt-4o,gpt-4o,base_d,4,3,5,0.6408,False,4,5,4,0.6942,False,0.0,2.0,1.0,1.0,False,513,925,6.883,openai
3,20260815_121607,T40,conflicting_information,gpt-4o,gpt-4o,wlm_hybrid_v2,4,4,5,0.6625,False,4,4,5,0.6625,False,0.0,0.0,0.0,0.0,True,692,2385,6.987,openai
3,20260815_121607,T40,conflicting_information,gpt-4o,gpt-4o,base_a,5,5,5,0.7753,False,4,5,5,0.7236,False,1.0,0.0,0.0,0.333,False,631,919,6.473,openai
3,20260815_121607,T40,conflicting_information,gpt-4o,gpt-4o,base_b,5,5,5,0.7702,False,5,5,5,0.7702,False,0.0,0.0,0.0,0.0,True,659,1182,6.695,openai
3,20260815_121607,T40,conflicting_information,gpt-4o,gpt-4o,base_c,4,4,5,0.6582,False,4,3,3,0.5063,False,0.0,1.0,2.0,1.0,False,722,1171,7.502,openai
3,20260815_121607,T40,conflicting_information,gpt-4o,gpt-4o,base_d,5,4,5,0.7309,False,4,5,5,0.7309,False,1.0,1.0,0.0,0.667,False,592,1015,4.903,openai
3,20260815_121607,T41,conflicting_information,gpt-4o,gpt-4o,wlm_hybrid_v2,3,5,3,0.6035,False,4,5,5,0.7681,False,1.0,0.0,2.0,1.0,False,434,2120,5.119,openai
3,20260815_121607,T41,conflicting_information,gpt-4o,gpt-4o,base_a,3,2,4,0.4732,False,4,5,4,0.6835,False,1.0,3.0,0.0,1.333,False,566,847,7.116,openai
3,20260815_121607,T41,conflicting_information,gpt-4o,gpt-4o,base_b,3,2,4,0.4647,False,5,4,5,0.7229,False,2.0,2.0,1.0,1.667,False,635,1151,7.773,openai
3,20260815_121607,T41,conflicting_information,gpt-4o,gpt-4o,base_c,4,4,5,0.6675,False,5,5,3,0.6675,False,1.0,1.0,2.0,1.333,False,659,1101,7.552,openai
3,20260815_121607,T41,conflicting_information,gpt-4o,gpt-4o,base_d,4,5,5,0.75,False,4,5,4,0.6964,False,0.0,0.0,1.0,0.333,False,503,919,6.628,openai
3,20260815_121607,T42,information_gap,gpt-4o,gpt-4o,wlm_hybrid_v2,2,3,2,0.3749,False,4,5,3,0.6426,False,2.0,2.0,1.0,1.667,False,504,2174,5.047,openai
3,20260815_121607,T42,information_gap,gpt-4o,gpt-4o,base_a,3,2,4,0.4321,False,5,5,5,0.7202,False,2.0,3.0,1.0,2.0,False,1034,1299,8.819,openai
3,20260815_121607,T42,information_gap,gpt-4o,gpt-4o,base_b,3,3,4,0.4951,False,4,5,4,0.6437,False,1.0,2.0,0.0,1.0,False,838,1338,8.019,openai
3,20260815_121607,T42,information_gap,gpt-4o,gpt-4o,base_c,3,4,4,0.569,False,5,5,5,0.7759,False,2.0,1.0,1.0,1.333,False,628,1054,5.642,openai
3,20260815_121607,T42,information_gap,gpt-4o,gpt-4o,base_d,3,3,4,0.4754,False,4,4,4,0.5704,False,1.0,1.0,0.0,0.667,False,1109,1509,10.001,openai
3,20260815_121607,T43,information_gap,gpt-4o,gpt-4o,wlm_hybrid_v2,2,3,2,0.3726,False,4,5,3,0.6388,False,2.0,2.0,1.0,1.667,False,523,2175,5.386,openai
3,20260815_121607,T43,information_gap,gpt-4o,gpt-4o,base_a,3,2,5,0.535,False,4,5,5,0.749,False,1.0,3.0,0.0,1.333,False,507,754,4.416,openai
3,20260815_121607,T43,information_gap,gpt-4o,gpt-4o,base_b,3,4,5,0.6059,False,4,4,5,0.6564,False,1.0,0.0,0.0,0.333,False,735,1217,6.343,openai
3,20260815_121607,T43,information_gap,gpt-4o,gpt-4o,base_c,2,2,3,0.3603,False,5,5,4,0.7207,False,3.0,3.0,1.0,2.333,False,648,1056,5.848,openai
3,20260815_121607,T43,information_gap,gpt-4o,gpt-4o,base_d,3,2,4,0.4522,False,4,4,4,0.6029,False,1.0,2.0,0.0,1.0,False,760,1142,7.478,openai
3,20260815_121607,T44,information_gap,gpt-4o,gpt-4o,wlm_hybrid_v2,2,3,1,0.3139,False,4,5,4,0.6801,False,2.0,2.0,3.0,2.333,False,584,2233,6.363,openai
